INPUT_TABLE
Variable ID
zwater_Indiacoolingtech_shrwt

region,sector,nesting.subsector1,nesting.subsector2,subsector,technology,apply.to,from.year,to.year,from.value,to.value,interpolation.function
India,electricity,IndusR,gas,gas (steam/CT),gas (steam/CT) (seawater),share-weight,2015,2100,0.278556,0.278556,fixed
India,electricity,IrrawaddyR,gas,gas (steam/CT),gas (steam/CT) (seawater),share-weight,2015,2100,0.278578,0.278578,fixed
India,electricity,KrishnaR,gas,gas (steam/CT),gas (steam/CT) (seawater),share-weight,2015,2100,0.278555,0.278555,fixed
India,electricity,MahanadiR,gas,gas (steam/CT),gas (steam/CT) (seawater),share-weight,2015,2100,0.278555,0.278555,fixed
India,electricity,MahiR,gas,gas (steam/CT),gas (steam/CT) (seawater),share-weight,2015,2100,0.278493,0.278493,fixed
India,electricity,NarmadaR,gas,gas (steam/CT),gas (steam/CT) (seawater),share-weight,2015,2100,0.278556,0.278556,fixed
India,electricity,PennarR,gas,gas (steam/CT),gas (steam/CT) (seawater),share-weight,2015,2100,0.278555,0.278555,fixed
India,electricity,SabarmatiR,gas,gas (steam/CT),gas (steam/CT) (seawater),share-weight,2015,2100,0.278556,0.278556,fixed
India,electricity,TaptiR,gas,gas (steam/CT),gas (steam/CT) (seawater),share-weight,2015,2100,0.278555,0.278555,fixed
India,electricity,BengalBay,hydro,hydro,hydro,share-weight,2015,2100,1,1,fixed
India,electricity,BengalW,hydro,hydro,hydro,share-weight,2015,2100,1,1,fixed
India,electricity,BrahmaniR,hydro,hydro,hydro,share-weight,2015,2100,1,1,fixed
India,electricity,CauveryR,hydro,hydro,hydro,share-weight,2015,2100,1,1,fixed
India,electricity,GangesR,hydro,hydro,hydro,share-weight,2015,2100,1,1,fixed
India,electricity,GodavariR,hydro,hydro,hydro,share-weight,2015,2100,1,1,fixed
India,electricity,IndCstE,hydro,hydro,hydro,share-weight,2015,2100,1,1,fixed
India,electricity,IndCstNE,hydro,hydro,hydro,share-weight,2015,2100,1,1,fixed
India,electricity,IndCstS,hydro,hydro,hydro,share-weight,2015,2100,1,1,fixed
India,electricity,IndCstW,hydro,hydro,hydro,share-weight,2015,2100,1,1,fixed
India,electricity,IndusR,hydro,hydro,hydro,share-weight,2015,2100,1,1,fixed
India,electricity,IrrawaddyR,hydro,hydro,hydro,share-weight,2015,2100,1,1,fixed
India,electricity,KrishnaR,hydro,hydro,hydro,share-weight,2015,2100,1,1,fixed
India,electricity,MahanadiR,hydro,hydro,hydro,share-weight,2015,2100,1,1,fixed
India,electricity,MahiR,hydro,hydro,hydro,share-weight,2015,2100,1,1,fixed
India,electricity,NarmadaR,hydro,hydro,hydro,share-weight,2015,2100,1,1,fixed
India,electricity,PennarR,hydro,hydro,hydro,share-weight,2015,2100,1,1,fixed
India,electricity,SabarmatiR,hydro,hydro,hydro,share-weight,2015,2100,1,1,fixed
India,electricity,TaptiR,hydro,hydro,hydro,share-weight,2015,2100,1,1,fixed
India,electricity,BengalBay,refined liquids,refined liquids (steam/CT),refined liquids (steam/CT) (dry cooling),share-weight,2015,2030,0,0,fixed
India,electricity,BengalW,refined liquids,refined liquids (steam/CT),refined liquids (steam/CT) (dry cooling),share-weight,2015,2030,0,0,fixed
India,electricity,BrahmaniR,refined liquids,refined liquids (steam/CT),refined liquids (steam/CT) (dry cooling),share-weight,2015,2030,0,0,fixed
India,electricity,CauveryR,refined liquids,refined liquids (steam/CT),refined liquids (steam/CT) (dry cooling),share-weight,2015,2030,0,0,fixed
India,electricity,GangesR,refined liquids,refined liquids (steam/CT),refined liquids (steam/CT) (dry cooling),share-weight,2015,2030,0,0,fixed
India,electricity,GodavariR,refined liquids,refined liquids (steam/CT),refined liquids (steam/CT) (dry cooling),share-weight,2015,2030,0,0,fixed
India,electricity,IndCstE,refined liquids,refined liquids (steam/CT),refined liquids (steam/CT) (dry cooling),share-weight,2015,2030,0,0,fixed
India,electricity,IndCstNE,refined liquids,refined liquids (steam/CT),refined liquids (steam/CT) (dry cooling),share-weight,2015,2030,0,0,fixed
India,electricity,IndCstS,refined liquids,refined liquids (steam/CT),refined liquids (steam/CT) (dry cooling),share-weight,2015,2030,0,0,fixed
India,electricity,IndCstW,refined liquids,refined liquids (steam/CT),refined liquids (steam/CT) (dry cooling),share-weight,2015,2030,0,0,fixed
India,electricity,IndusR,refined liquids,refined liquids (steam/CT),refined liquids (steam/CT) (dry cooling),share-weight,2015,2030,0,0,fixed
India,electricity,IrrawaddyR,refined liquids,refined liquids (steam/CT),refined liquids (steam/CT) (dry cooling),share-weight,2015,2030,0,0,fixed
India,electricity,KrishnaR,refined liquids,refined liquids (steam/CT),refined liquids (steam/CT) (dry cooling),share-weight,2015,2030,0,0,fixed
India,electricity,MahanadiR,refined liquids,refined liquids (steam/CT),refined liquids (steam/CT) (dry cooling),share-weight,2015,2030,0,0,fixed
India,electricity,MahiR,refined liquids,refined liquids (steam/CT),refined liquids (steam/CT) (dry cooling),share-weight,2015,2030,0,0,fixed
India,electricity,NarmadaR,refined liquids,refined liquids (steam/CT),refined liquids (steam/CT) (dry cooling),share-weight,2015,2030,0,0,fixed
India,electricity,PennarR,refined liquids,refined liquids (steam/CT),refined liquids (steam/CT) (dry cooling),share-weight,2015,2030,0,0,fixed
India,electricity,SabarmatiR,refined liquids,refined liquids (steam/CT),refined liquids (steam/CT) (dry cooling),share-weight,2015,2030,0,0,fixed
India,electricity,TaptiR,refined liquids,refined liquids (steam/CT),refined liquids (steam/CT) (dry cooling),share-weight,2015,2030,0,0,fixed
India,electricity,BengalBay,refined liquids,refined liquids (steam/CT),refined liquids (steam/CT) (dry cooling),share-weight,2025,2100,0,0.8,linear
India,electricity,BengalW,refined liquids,refined liquids (steam/CT),refined liquids (steam/CT) (dry cooling),share-weight,2025,2100,0,0.8,linear
India,electricity,BrahmaniR,refined liquids,refined liquids (steam/CT),refined liquids (steam/CT) (dry cooling),share-weight,2025,2100,0,0.8,linear
India,electricity,CauveryR,refined liquids,refined liquids (steam/CT),refined liquids (steam/CT) (dry cooling),share-weight,2025,2100,0,0.8,linear
India,electricity,GangesR,refined liquids,refined liquids (steam/CT),refined liquids (steam/CT) (dry cooling),share-weight,2025,2100,0,0.8,linear
India,electricity,GodavariR,refined liquids,refined liquids (steam/CT),refined liquids (steam/CT) (dry cooling),share-weight,2025,2100,0,0.8,linear
India,electricity,IndCstE,refined liquids,refined liquids (steam/CT),refined liquids (steam/CT) (dry cooling),share-weight,2025,2100,0,0.8,linear
India,electricity,IndCstNE,refined liquids,refined liquids (steam/CT),refined liquids (steam/CT) (dry cooling),share-weight,2025,2100,0,0.8,linear
India,electricity,IndCstS,refined liquids,refined liquids (steam/CT),refined liquids (steam/CT) (dry cooling),share-weight,2025,2100,0,0.8,linear
India,electricity,IndCstW,refined liquids,refined liquids (steam/CT),refined liquids (steam/CT) (dry cooling),share-weight,2025,2100,0,0.8,linear
India,electricity,IndusR,refined liquids,refined liquids (steam/CT),refined liquids (steam/CT) (dry cooling),share-weight,2025,2100,0,0.8,linear
India,electricity,IrrawaddyR,refined liquids,refined liquids (steam/CT),refined liquids (steam/CT) (dry cooling),share-weight,2025,2100,0,0.8,linear
India,electricity,KrishnaR,refined liquids,refined liquids (steam/CT),refined liquids (steam/CT) (dry cooling),share-weight,2025,2100,0,0.8,linear
India,electricity,MahanadiR,refined liquids,refined liquids (steam/CT),refined liquids (steam/CT) (dry cooling),share-weight,2025,2100,0,0.8,linear
India,electricity,MahiR,refined liquids,refined liquids (steam/CT),refined liquids (steam/CT) (dry cooling),share-weight,2025,2100,0,0.8,linear
India,electricity,NarmadaR,refined liquids,refined liquids (steam/CT),refined liquids (steam/CT) (dry cooling),share-weight,2025,2100,0,0.8,linear
India,electricity,PennarR,refined liquids,refined liquids (steam/CT),refined liquids (steam/CT) (dry cooling),share-weight,2025,2100,0,0.8,linear
India,electricity,SabarmatiR,refined liquids,refined liquids (steam/CT),refined liquids (steam/CT) (dry cooling),share-weight,2025,2100,0,0.8,linear
India,electricity,TaptiR,refined liquids,refined liquids (steam/CT),refined liquids (steam/CT) (dry cooling),share-weight,2025,2100,0,0.8,linear
India,electricity,BengalBay,refined liquids,refined liquids (steam/CT),refined liquids (steam/CT) (once through),share-weight,2015,2100,0.661321,0.661321,fixed
India,electricity,BengalW,refined liquids,refined liquids (steam/CT),refined liquids (steam/CT) (once through),share-weight,2015,2100,0.661242,0.661242,fixed
India,electricity,BrahmaniR,refined liquids,refined liquids (steam/CT),refined liquids (steam/CT) (once through),share-weight,2015,2100,0.661242,0.661242,fixed
India,electricity,CauveryR,refined liquids,refined liquids (steam/CT),refined liquids (steam/CT) (once through),share-weight,2015,2100,0.661243,0.661243,fixed
India,electricity,GangesR,refined liquids,refined liquids (steam/CT),refined liquids (steam/CT) (once through),share-weight,2015,2100,0.661242,0.661242,fixed
India,electricity,GodavariR,refined liquids,refined liquids (steam/CT),refined liquids (steam/CT) (once through),share-weight,2015,2100,0.661242,0.661242,fixed
India,electricity,IndCstE,refined liquids,refined liquids (steam/CT),refined liquids (steam/CT) (once through),share-weight,2015,2100,0.661243,0.661243,fixed
India,electricity,IndCstNE,refined liquids,refined liquids (steam/CT),refined liquids (steam/CT) (once through),share-weight,2015,2100,0.661244,0.661244,fixed
India,electricity,IndCstS,refined liquids,refined liquids (steam/CT),refined liquids (steam/CT) (once through),share-weight,2015,2100,0.661242,0.661242,fixed
India,electricity,IndCstW,refined liquids,refined liquids (steam/CT),refined liquids (steam/CT) (once through),share-weight,2015,2100,0.661242,0.661242,fixed
India,electricity,IndusR,refined liquids,refined liquids (steam/CT),refined liquids (steam/CT) (once through),share-weight,2015,2100,0.661242,0.661242,fixed
India,electricity,IrrawaddyR,refined liquids,refined liquids (steam/CT),refined liquids (steam/CT) (once through),share-weight,2015,2100,0.661294,0.661294,fixed
India,electricity,KrishnaR,refined liquids,refined liquids (steam/CT),refined liquids (steam/CT) (once through),share-weight,2015,2100,0.661242,0.661242,fixed
India,electricity,MahanadiR,refined liquids,refined liquids (steam/CT),refined liquids (steam/CT) (once through),share-weight,2015,2100,0.661242,0.661242,fixed
India,electricity,MahiR,refined liquids,refined liquids (steam/CT),refined liquids (steam/CT) (once through),share-weight,2015,2100,0.661245,0.661245,fixed
India,electricity,NarmadaR,refined liquids,refined liquids (steam/CT),refined liquids (steam/CT) (once through),share-weight,2015,2100,0.661243,0.661243,fixed
India,electricity,PennarR,refined liquids,refined liquids (steam/CT),refined liquids (steam/CT) (once through),share-weight,2015,2100,0.661243,0.661243,fixed
India,electricity,SabarmatiR,refined liquids,refined liquids (steam/CT),refined liquids (steam/CT) (once through),share-weight,2015,2100,0.661242,0.661242,fixed
India,electricity,TaptiR,refined liquids,refined liquids (steam/CT),refined liquids (steam/CT) (once through),share-weight,2015,2100,0.661242,0.661242,fixed
India,electricity,BengalBay,refined liquids,refined liquids (steam/CT),refined liquids (steam/CT) (recirculating),share-weight,2015,2100,1,1,fixed
India,electricity,BengalW,refined liquids,refined liquids (steam/CT),refined liquids (steam/CT) (recirculating),share-weight,2015,2100,1,1,fixed
India,electricity,BrahmaniR,refined liquids,refined liquids (steam/CT),refined liquids (steam/CT) (recirculating),share-weight,2015,2100,1,1,fixed
India,electricity,CauveryR,refined liquids,refined liquids (steam/CT),refined liquids (steam/CT) (recirculating),share-weight,2015,2100,1,1,fixed
India,electricity,GangesR,refined liquids,refined liquids (steam/CT),refined liquids (steam/CT) (recirculating),share-weight,2015,2100,1,1,fixed
India,electricity,GodavariR,refined liquids,refined liquids (steam/CT),refined liquids (steam/CT) (recirculating),share-weight,2015,2100,1,1,fixed
India,electricity,IndCstE,refined liquids,refined liquids (steam/CT),refined liquids (steam/CT) (recirculating),share-weight,2015,2100,1,1,fixed
India,electricity,IndCstNE,refined liquids,refined liquids (steam/CT),refined liquids (steam/CT) (recirculating),share-weight,2015,2100,1,1,fixed
India,electricity,IndCstS,refined liquids,refined liquids (steam/CT),refined liquids (steam/CT) (recirculating),share-weight,2015,2100,1,1,fixed
India,electricity,IndCstW,refined liquids,refined liquids (steam/CT),refined liquids (steam/CT) (recirculating),share-weight,2015,2100,1,1,fixed
India,electricity,IndusR,refined liquids,refined liquids (steam/CT),refined liquids (steam/CT) (recirculating),share-weight,2015,2100,1,1,fixed
India,electricity,IrrawaddyR,refined liquids,refined liquids (steam/CT),refined liquids (steam/CT) (recirculating),share-weight,2015,2100,1,1,fixed
India,electricity,KrishnaR,refined liquids,refined liquids (steam/CT),refined liquids (steam/CT) (recirculating),share-weight,2015,2100,1,1,fixed
India,electricity,MahanadiR,refined liquids,refined liquids (steam/CT),refined liquids (steam/CT) (recirculating),share-weight,2015,2100,1,1,fixed
India,electricity,MahiR,refined liquids,refined liquids (steam/CT),refined liquids (steam/CT) (recirculating),share-weight,2015,2100,1,1,fixed
India,electricity,NarmadaR,refined liquids,refined liquids (steam/CT),refined liquids (steam/CT) (recirculating),share-weight,2015,2100,1,1,fixed
India,electricity,PennarR,refined liquids,refined liquids (steam/CT),refined liquids (steam/CT) (recirculating),share-weight,2015,2100,1,1,fixed
India,electricity,SabarmatiR,refined liquids,refined liquids (steam/CT),refined liquids (steam/CT) (recirculating),share-weight,2015,2100,1,1,fixed
India,electricity,TaptiR,refined liquids,refined liquids (steam/CT),refined liquids (steam/CT) (recirculating),share-weight,2015,2100,1,1,fixed
India,electricity,BengalBay,refined liquids,refined liquids (steam/CT),refined liquids (steam/CT) (seawater),share-weight,2015,2100,0.282474,0.282474,fixed
India,electricity,BengalW,refined liquids,refined liquids (steam/CT),refined liquids (steam/CT) (seawater),share-weight,2015,2100,0.283337,0.283337,fixed
India,electricity,BrahmaniR,refined liquids,refined liquids (steam/CT),refined liquids (steam/CT) (seawater),share-weight,2015,2100,0.283336,0.283336,fixed
India,electricity,CauveryR,refined liquids,refined liquids (steam/CT),refined liquids (steam/CT) (seawater),share-weight,2015,2100,0.283338,0.283338,fixed
India,electricity,GangesR,refined liquids,refined liquids (steam/CT),refined liquids (steam/CT) (seawater),share-weight,2015,2100,0.283337,0.283337,fixed
India,electricity,GodavariR,refined liquids,refined liquids (steam/CT),refined liquids (steam/CT) (seawater),share-weight,2015,2100,0.283337,0.283337,fixed
India,electricity,IndCstE,refined liquids,refined liquids (steam/CT),refined liquids (steam/CT) (seawater),share-weight,2015,2100,0.283337,0.283337,fixed
India,electricity,IndCstNE,refined liquids,refined liquids (steam/CT),refined liquids (steam/CT) (seawater),share-weight,2015,2100,0.283286,0.283286,fixed
India,electricity,IndCstS,refined liquids,refined liquids (steam/CT),refined liquids (steam/CT) (seawater),share-weight,2015,2100,0.283336,0.283336,fixed
India,electricity,IndCstW,refined liquids,refined liquids (steam/CT),refined liquids (steam/CT) (seawater),share-weight,2015,2100,0.283337,0.283337,fixed
India,electricity,IndusR,refined liquids,refined liquids (steam/CT),refined liquids (steam/CT) (seawater),share-weight,2015,2100,0.283337,0.283337,fixed
India,electricity,IrrawaddyR,refined liquids,refined liquids (steam/CT),refined liquids (steam/CT) (seawater),share-weight,2015,2100,0.283664,0.283664,fixed
India,electricity,KrishnaR,refined liquids,refined liquids (steam/CT),refined liquids (steam/CT) (seawater),share-weight,2015,2100,0.283337,0.283337,fixed
India,electricity,MahanadiR,refined liquids,refined liquids (steam/CT),refined liquids (steam/CT) (seawater),share-weight,2015,2100,0.283338,0.283338,fixed
India,electricity,MahiR,refined liquids,refined liquids (steam/CT),refined liquids (steam/CT) (seawater),share-weight,2015,2100,0.283075,0.283075,fixed
India,electricity,NarmadaR,refined liquids,refined liquids (steam/CT),refined liquids (steam/CT) (seawater),share-weight,2015,2100,0.283337,0.283337,fixed
India,electricity,PennarR,refined liquids,refined liquids (steam/CT),refined liquids (steam/CT) (seawater),share-weight,2015,2100,0.283337,0.283337,fixed
India,electricity,SabarmatiR,refined liquids,refined liquids (steam/CT),refined liquids (steam/CT) (seawater),share-weight,2015,2100,0.283337,0.283337,fixed
India,electricity,TaptiR,refined liquids,refined liquids (steam/CT),refined liquids (steam/CT) (seawater),share-weight,2015,2100,0.283338,0.283338,fixed
India,electricity,BengalBay,wind,wind,wind,share-weight,2015,2100,1,1,fixed
India,electricity,BengalW,wind,wind,wind,share-weight,2015,2100,1,1,fixed
India,electricity,BrahmaniR,wind,wind,wind,share-weight,2015,2100,1,1,fixed
India,electricity,CauveryR,wind,wind,wind,share-weight,2015,2100,1,1,fixed
India,electricity,GangesR,wind,wind,wind,share-weight,2015,2100,1,1,fixed
India,electricity,GodavariR,wind,wind,wind,share-weight,2015,2100,1,1,fixed
India,electricity,IndCstE,wind,wind,wind,share-weight,2015,2100,1,1,fixed
India,electricity,IndCstNE,wind,wind,wind,share-weight,2015,2100,1,1,fixed
India,electricity,IndCstS,wind,wind,wind,share-weight,2015,2100,1,1,fixed
India,electricity,IndCstW,wind,wind,wind,share-weight,2015,2100,1,1,fixed
India,electricity,IndusR,wind,wind,wind,share-weight,2015,2100,1,1,fixed
India,electricity,IrrawaddyR,wind,wind,wind,share-weight,2015,2100,1,1,fixed
India,electricity,KrishnaR,wind,wind,wind,share-weight,2015,2100,1,1,fixed
India,electricity,MahanadiR,wind,wind,wind,share-weight,2015,2100,1,1,fixed
India,electricity,MahiR,wind,wind,wind,share-weight,2015,2100,1,1,fixed
India,electricity,NarmadaR,wind,wind,wind,share-weight,2015,2100,1,1,fixed
India,electricity,PennarR,wind,wind,wind,share-weight,2015,2100,1,1,fixed
India,electricity,SabarmatiR,wind,wind,wind,share-weight,2015,2100,1,1,fixed
India,electricity,TaptiR,wind,wind,wind,share-weight,2015,2100,1,1,fixed
India,electricity,BengalBay,wind,wind,wind_offshore,share-weight,2015,2100,0,0.1,linear
India,electricity,BengalW,wind,wind,wind_offshore,share-weight,2015,2100,0,0.1,linear
India,electricity,BrahmaniR,wind,wind,wind_offshore,share-weight,2015,2100,0,0.1,linear
India,electricity,CauveryR,wind,wind,wind_offshore,share-weight,2015,2100,0,0.1,linear
India,electricity,GangesR,wind,wind,wind_offshore,share-weight,2015,2100,0,0.1,linear
India,electricity,GodavariR,wind,wind,wind_offshore,share-weight,2015,2100,0,0.1,linear
India,electricity,IndCstE,wind,wind,wind_offshore,share-weight,2015,2100,0,0.1,linear
India,electricity,IndCstNE,wind,wind,wind_offshore,share-weight,2015,2100,0,0.1,linear
India,electricity,IndCstS,wind,wind,wind_offshore,share-weight,2015,2100,0,0.1,linear
India,electricity,IndCstW,wind,wind,wind_offshore,share-weight,2015,2100,0,0.1,linear
India,electricity,IndusR,wind,wind,wind_offshore,share-weight,2015,2100,0,0.1,linear
India,electricity,IrrawaddyR,wind,wind,wind_offshore,share-weight,2015,2100,0,0.1,linear
India,electricity,KrishnaR,wind,wind,wind_offshore,share-weight,2015,2100,0,0.1,linear
India,electricity,MahanadiR,wind,wind,wind_offshore,share-weight,2015,2100,0,0.1,linear
India,electricity,MahiR,wind,wind,wind_offshore,share-weight,2015,2100,0,0.1,linear
India,electricity,NarmadaR,wind,wind,wind_offshore,share-weight,2015,2100,0,0.1,linear
India,electricity,PennarR,wind,wind,wind_offshore,share-weight,2015,2100,0,0.1,linear
India,electricity,SabarmatiR,wind,wind,wind_offshore,share-weight,2015,2100,0,0.1,linear
India,electricity,TaptiR,wind,wind,wind_offshore,share-weight,2015,2100,0,0.1,linear
India,electricity,BengalBay,wind,wind,wind_storage,share-weight,2015,2100,0,0.1,linear
India,electricity,BengalW,wind,wind,wind_storage,share-weight,2015,2100,0,0.1,linear
India,electricity,BrahmaniR,wind,wind,wind_storage,share-weight,2015,2100,0,0.1,linear
India,electricity,CauveryR,wind,wind,wind_storage,share-weight,2015,2100,0,0.1,linear
India,electricity,GangesR,wind,wind,wind_storage,share-weight,2015,2100,0,0.1,linear
India,electricity,GodavariR,wind,wind,wind_storage,share-weight,2015,2100,0,0.1,linear
India,electricity,IndCstE,wind,wind,wind_storage,share-weight,2015,2100,0,0.1,linear
India,electricity,IndCstNE,wind,wind,wind_storage,share-weight,2015,2100,0,0.1,linear
India,electricity,IndCstS,wind,wind,wind_storage,share-weight,2015,2100,0,0.1,linear
India,electricity,IndCstW,wind,wind,wind_storage,share-weight,2015,2100,0,0.1,linear
India,electricity,IndusR,wind,wind,wind_storage,share-weight,2015,2100,0,0.1,linear
India,electricity,IrrawaddyR,wind,wind,wind_storage,share-weight,2015,2100,0,0.1,linear
India,electricity,KrishnaR,wind,wind,wind_storage,share-weight,2015,2100,0,0.1,linear
India,electricity,MahanadiR,wind,wind,wind_storage,share-weight,2015,2100,0,0.1,linear
India,electricity,MahiR,wind,wind,wind_storage,share-weight,2015,2100,0,0.1,linear
India,electricity,NarmadaR,wind,wind,wind_storage,share-weight,2015,2100,0,0.1,linear
India,electricity,PennarR,wind,wind,wind_storage,share-weight,2015,2100,0,0.1,linear
India,electricity,SabarmatiR,wind,wind,wind_storage,share-weight,2015,2100,0,0.1,linear
India,electricity,TaptiR,wind,wind,wind_storage,share-weight,2015,2100,0,0.1,linear
India,electricity,BengalBay,nuclear,Gen_II_LWR,Gen_II_LWR (once through),share-weight,2095,2100,0.529499,0.529499,fixed
India,electricity,BengalW,nuclear,Gen_II_LWR,Gen_II_LWR (once through),share-weight,2095,2100,0.530019,0.530019,fixed
India,electricity,BrahmaniR,nuclear,Gen_II_LWR,Gen_II_LWR (once through),share-weight,2095,2100,0.530019,0.530019,fixed
India,electricity,CauveryR,nuclear,Gen_II_LWR,Gen_II_LWR (once through),share-weight,2095,2100,0.530019,0.530019,fixed
India,electricity,GangesR,nuclear,Gen_II_LWR,Gen_II_LWR (once through),share-weight,2095,2100,0.530019,0.530019,fixed
India,electricity,GodavariR,nuclear,Gen_II_LWR,Gen_II_LWR (once through),share-weight,2095,2100,0.530019,0.530019,fixed
India,electricity,IndCstE,nuclear,Gen_II_LWR,Gen_II_LWR (once through),share-weight,2095,2100,0.530019,0.530019,fixed
India,electricity,IndCstNE,nuclear,Gen_II_LWR,Gen_II_LWR (once through),share-weight,2095,2100,0.530018,0.530018,fixed
India,electricity,IndCstS,nuclear,Gen_II_LWR,Gen_II_LWR (once through),share-weight,2095,2100,0.530019,0.530019,fixed
India,electricity,IndCstW,nuclear,Gen_II_LWR,Gen_II_LWR (once through),share-weight,2095,2100,0.530019,0.530019,fixed
India,electricity,IndusR,nuclear,Gen_II_LWR,Gen_II_LWR (once through),share-weight,2095,2100,0.530019,0.530019,fixed
India,electricity,IrrawaddyR,nuclear,Gen_II_LWR,Gen_II_LWR (once through),share-weight,2095,2100,0.530473,0.530473,fixed
India,electricity,KrishnaR,nuclear,Gen_II_LWR,Gen_II_LWR (once through),share-weight,2095,2100,0.530019,0.530019,fixed
India,electricity,MahanadiR,nuclear,Gen_II_LWR,Gen_II_LWR (once through),share-weight,2095,2100,0.530019,0.530019,fixed
India,electricity,MahiR,nuclear,Gen_II_LWR,Gen_II_LWR (once through),share-weight,2095,2100,0.530017,0.530017,fixed
India,electricity,NarmadaR,nuclear,Gen_II_LWR,Gen_II_LWR (once through),share-weight,2095,2100,0.530019,0.530019,fixed
India,electricity,PennarR,nuclear,Gen_II_LWR,Gen_II_LWR (once through),share-weight,2095,2100,0.530018,0.530018,fixed
India,electricity,SabarmatiR,nuclear,Gen_II_LWR,Gen_II_LWR (once through),share-weight,2095,2100,0.530019,0.530019,fixed
India,electricity,TaptiR,nuclear,Gen_II_LWR,Gen_II_LWR (once through),share-weight,2095,2100,0.530019,0.530019,fixed
India,electricity,BengalBay,nuclear,Gen_II_LWR,Gen_II_LWR (recirculating),share-weight,2095,2100,1,1,fixed
India,electricity,BengalW,nuclear,Gen_II_LWR,Gen_II_LWR (recirculating),share-weight,2095,2100,1,1,fixed
India,electricity,BrahmaniR,nuclear,Gen_II_LWR,Gen_II_LWR (recirculating),share-weight,2095,2100,1,1,fixed
India,electricity,CauveryR,nuclear,Gen_II_LWR,Gen_II_LWR (recirculating),share-weight,2095,2100,1,1,fixed
India,electricity,GangesR,nuclear,Gen_II_LWR,Gen_II_LWR (recirculating),share-weight,2095,2100,1,1,fixed
India,electricity,GodavariR,nuclear,Gen_II_LWR,Gen_II_LWR (recirculating),share-weight,2095,2100,1,1,fixed
India,electricity,IndCstE,nuclear,Gen_II_LWR,Gen_II_LWR (recirculating),share-weight,2095,2100,1,1,fixed
India,electricity,IndCstNE,nuclear,Gen_II_LWR,Gen_II_LWR (recirculating),share-weight,2095,2100,1,1,fixed
India,electricity,IndCstS,nuclear,Gen_II_LWR,Gen_II_LWR (recirculating),share-weight,2095,2100,1,1,fixed
India,electricity,IndCstW,nuclear,Gen_II_LWR,Gen_II_LWR (recirculating),share-weight,2095,2100,1,1,fixed
India,electricity,IndusR,nuclear,Gen_II_LWR,Gen_II_LWR (recirculating),share-weight,2095,2100,1,1,fixed
India,electricity,IrrawaddyR,nuclear,Gen_II_LWR,Gen_II_LWR (recirculating),share-weight,2095,2100,1,1,fixed
India,electricity,KrishnaR,nuclear,Gen_II_LWR,Gen_II_LWR (recirculating),share-weight,2095,2100,1,1,fixed
India,electricity,MahanadiR,nuclear,Gen_II_LWR,Gen_II_LWR (recirculating),share-weight,2095,2100,1,1,fixed
India,electricity,MahiR,nuclear,Gen_II_LWR,Gen_II_LWR (recirculating),share-weight,2095,2100,1,1,fixed
India,electricity,NarmadaR,nuclear,Gen_II_LWR,Gen_II_LWR (recirculating),share-weight,2095,2100,1,1,fixed
India,electricity,PennarR,nuclear,Gen_II_LWR,Gen_II_LWR (recirculating),share-weight,2095,2100,1,1,fixed
India,electricity,SabarmatiR,nuclear,Gen_II_LWR,Gen_II_LWR (recirculating),share-weight,2095,2100,1,1,fixed
India,electricity,TaptiR,nuclear,Gen_II_LWR,Gen_II_LWR (recirculating),share-weight,2095,2100,1,1,fixed
India,electricity,BengalBay,nuclear,Gen_II_LWR,Gen_II_LWR (seawater),share-weight,2095,2100,0.225304,0.225304,fixed
India,electricity,BengalW,nuclear,Gen_II_LWR,Gen_II_LWR (seawater),share-weight,2095,2100,0.225525,0.225525,fixed
India,electricity,BrahmaniR,nuclear,Gen_II_LWR,Gen_II_LWR (seawater),share-weight,2095,2100,0.225525,0.225525,fixed
India,electricity,CauveryR,nuclear,Gen_II_LWR,Gen_II_LWR (seawater),share-weight,2095,2100,0.225525,0.225525,fixed
India,electricity,GangesR,nuclear,Gen_II_LWR,Gen_II_LWR (seawater),share-weight,2095,2100,0.225525,0.225525,fixed
India,electricity,GodavariR,nuclear,Gen_II_LWR,Gen_II_LWR (seawater),share-weight,2095,2100,0.225525,0.225525,fixed
India,electricity,IndCstE,nuclear,Gen_II_LWR,Gen_II_LWR (seawater),share-weight,2095,2100,0.225525,0.225525,fixed
India,electricity,IndCstNE,nuclear,Gen_II_LWR,Gen_II_LWR (seawater),share-weight,2095,2100,0.225525,0.225525,fixed
India,electricity,IndCstS,nuclear,Gen_II_LWR,Gen_II_LWR (seawater),share-weight,2095,2100,0.225525,0.225525,fixed
India,electricity,IndCstW,nuclear,Gen_II_LWR,Gen_II_LWR (seawater),share-weight,2095,2100,0.225525,0.225525,fixed
India,electricity,IndusR,nuclear,Gen_II_LWR,Gen_II_LWR (seawater),share-weight,2095,2100,0.225525,0.225525,fixed
India,electricity,IrrawaddyR,nuclear,Gen_II_LWR,Gen_II_LWR (seawater),share-weight,2095,2100,0.225568,0.225568,fixed
India,electricity,KrishnaR,nuclear,Gen_II_LWR,Gen_II_LWR (seawater),share-weight,2095,2100,0.225525,0.225525,fixed
India,electricity,MahanadiR,nuclear,Gen_II_LWR,Gen_II_LWR (seawater),share-weight,2095,2100,0.225525,0.225525,fixed
India,electricity,MahiR,nuclear,Gen_II_LWR,Gen_II_LWR (seawater),share-weight,2095,2100,0.225641,0.225641,fixed
