INPUT_TABLE
Variable ID
Indiacoolingelec_logit

region,supplysector,subsector0,subsector1,subsector,stub.technology,logit.year.fillout,logit.exponent,logit.type
India,electricity,MahiR,gas,gas (CC),gas (CC) (once through),1975,-10,relative.cost.logit
India,electricity,MahiR,gas,gas (CC),gas (CC) (seawater),1975,-10,relative.cost.logit
India,electricity,MahiR,gas,gas (CC),gas (CC) (recirculating),1975,-10,relative.cost.logit
India,electricity,MahiR,gas,gas (CC),gas (CC) (cooling pond),1975,-10,relative.cost.logit
India,electricity,MahiR,gas,gas (CC),gas (CC) (dry cooling),1975,-10,relative.cost.logit
India,electricity,MahiR,gas,gas (CC CCS),gas (CC CCS) (once through),1975,-10,relative.cost.logit
India,electricity,MahiR,gas,gas (CC CCS),gas (CC CCS) (seawater),1975,-10,relative.cost.logit
India,electricity,MahiR,gas,gas (CC CCS),gas (CC CCS) (recirculating),1975,-10,relative.cost.logit
India,electricity,MahiR,gas,gas (CC CCS),gas (CC CCS) (dry cooling),1975,-10,relative.cost.logit
India,electricity,BengalBay,gas,gas (steam/CT),gas (steam/CT) (once through),1975,-10,relative.cost.logit
India,electricity,BengalBay,gas,gas (steam/CT),gas (steam/CT) (seawater),1975,-10,relative.cost.logit
India,electricity,BengalBay,gas,gas (steam/CT),gas (steam/CT) (recirculating),1975,-10,relative.cost.logit
India,electricity,BengalBay,gas,gas (steam/CT),gas (steam/CT) (cooling pond),1975,-10,relative.cost.logit
India,electricity,BengalBay,gas,gas (steam/CT),gas (steam/CT) (dry cooling),1975,-10,relative.cost.logit
India,electricity,BengalBay,gas,gas (CC),gas (CC) (once through),1975,-10,relative.cost.logit
India,electricity,BengalBay,gas,gas (CC),gas (CC) (seawater),1975,-10,relative.cost.logit
India,electricity,BengalBay,gas,gas (CC),gas (CC) (recirculating),1975,-10,relative.cost.logit
India,electricity,BengalBay,gas,gas (CC),gas (CC) (cooling pond),1975,-10,relative.cost.logit
India,electricity,BengalBay,gas,gas (CC),gas (CC) (dry cooling),1975,-10,relative.cost.logit
India,electricity,BengalBay,gas,gas (CC CCS),gas (CC CCS) (once through),1975,-10,relative.cost.logit
India,electricity,BengalBay,gas,gas (CC CCS),gas (CC CCS) (seawater),1975,-10,relative.cost.logit
India,electricity,BengalBay,gas,gas (CC CCS),gas (CC CCS) (recirculating),1975,-10,relative.cost.logit
India,electricity,BengalBay,gas,gas (CC CCS),gas (CC CCS) (dry cooling),1975,-10,relative.cost.logit
India,electricity,TaptiR,gas,gas (steam/CT),gas (steam/CT) (once through),1975,-10,relative.cost.logit
India,electricity,TaptiR,gas,gas (steam/CT),gas (steam/CT) (seawater),1975,-10,relative.cost.logit
India,electricity,TaptiR,gas,gas (steam/CT),gas (steam/CT) (recirculating),1975,-10,relative.cost.logit
India,electricity,TaptiR,gas,gas (steam/CT),gas (steam/CT) (cooling pond),1975,-10,relative.cost.logit
India,electricity,TaptiR,gas,gas (steam/CT),gas (steam/CT) (dry cooling),1975,-10,relative.cost.logit
India,electricity,TaptiR,gas,gas (CC),gas (CC) (once through),1975,-10,relative.cost.logit
India,electricity,TaptiR,gas,gas (CC),gas (CC) (seawater),1975,-10,relative.cost.logit
India,electricity,TaptiR,gas,gas (CC),gas (CC) (recirculating),1975,-10,relative.cost.logit
India,electricity,TaptiR,gas,gas (CC),gas (CC) (cooling pond),1975,-10,relative.cost.logit
India,electricity,TaptiR,gas,gas (CC),gas (CC) (dry cooling),1975,-10,relative.cost.logit
India,electricity,TaptiR,gas,gas (CC CCS),gas (CC CCS) (once through),1975,-10,relative.cost.logit
India,electricity,TaptiR,gas,gas (CC CCS),gas (CC CCS) (seawater),1975,-10,relative.cost.logit
India,electricity,TaptiR,gas,gas (CC CCS),gas (CC CCS) (recirculating),1975,-10,relative.cost.logit
India,electricity,TaptiR,gas,gas (CC CCS),gas (CC CCS) (dry cooling),1975,-10,relative.cost.logit
India,electricity,BengalW,gas,gas (steam/CT),gas (steam/CT) (once through),1975,-10,relative.cost.logit
India,electricity,BengalW,gas,gas (steam/CT),gas (steam/CT) (seawater),1975,-10,relative.cost.logit
India,electricity,BengalW,gas,gas (steam/CT),gas (steam/CT) (recirculating),1975,-10,relative.cost.logit
India,electricity,BengalW,gas,gas (steam/CT),gas (steam/CT) (cooling pond),1975,-10,relative.cost.logit
India,electricity,BengalW,gas,gas (steam/CT),gas (steam/CT) (dry cooling),1975,-10,relative.cost.logit
India,electricity,BengalW,gas,gas (CC),gas (CC) (once through),1975,-10,relative.cost.logit
India,electricity,BengalW,gas,gas (CC),gas (CC) (seawater),1975,-10,relative.cost.logit
India,electricity,BengalW,gas,gas (CC),gas (CC) (recirculating),1975,-10,relative.cost.logit
India,electricity,BengalW,gas,gas (CC),gas (CC) (cooling pond),1975,-10,relative.cost.logit
India,electricity,BengalW,gas,gas (CC),gas (CC) (dry cooling),1975,-10,relative.cost.logit
India,electricity,BengalW,gas,gas (CC CCS),gas (CC CCS) (once through),1975,-10,relative.cost.logit
India,electricity,BengalW,gas,gas (CC CCS),gas (CC CCS) (seawater),1975,-10,relative.cost.logit
India,electricity,BengalW,gas,gas (CC CCS),gas (CC CCS) (recirculating),1975,-10,relative.cost.logit
India,electricity,BengalW,gas,gas (CC CCS),gas (CC CCS) (dry cooling),1975,-10,relative.cost.logit
India,electricity,BrahmaniR,gas,gas (steam/CT),gas (steam/CT) (once through),1975,-10,relative.cost.logit
India,electricity,BrahmaniR,gas,gas (steam/CT),gas (steam/CT) (seawater),1975,-10,relative.cost.logit
India,electricity,BrahmaniR,gas,gas (steam/CT),gas (steam/CT) (recirculating),1975,-10,relative.cost.logit
India,electricity,BrahmaniR,gas,gas (steam/CT),gas (steam/CT) (cooling pond),1975,-10,relative.cost.logit
India,electricity,BrahmaniR,gas,gas (steam/CT),gas (steam/CT) (dry cooling),1975,-10,relative.cost.logit
India,electricity,BrahmaniR,gas,gas (CC),gas (CC) (once through),1975,-10,relative.cost.logit
India,electricity,BrahmaniR,gas,gas (CC),gas (CC) (seawater),1975,-10,relative.cost.logit
India,electricity,BrahmaniR,gas,gas (CC),gas (CC) (recirculating),1975,-10,relative.cost.logit
India,electricity,BrahmaniR,gas,gas (CC),gas (CC) (cooling pond),1975,-10,relative.cost.logit
India,electricity,BrahmaniR,gas,gas (CC),gas (CC) (dry cooling),1975,-10,relative.cost.logit
India,electricity,BrahmaniR,gas,gas (CC CCS),gas (CC CCS) (once through),1975,-10,relative.cost.logit
India,electricity,BrahmaniR,gas,gas (CC CCS),gas (CC CCS) (seawater),1975,-10,relative.cost.logit
India,electricity,BrahmaniR,gas,gas (CC CCS),gas (CC CCS) (recirculating),1975,-10,relative.cost.logit
India,electricity,BrahmaniR,gas,gas (CC CCS),gas (CC CCS) (dry cooling),1975,-10,relative.cost.logit
India,electricity,MahanadiR,gas,gas (steam/CT),gas (steam/CT) (once through),1975,-10,relative.cost.logit
India,electricity,MahanadiR,gas,gas (steam/CT),gas (steam/CT) (seawater),1975,-10,relative.cost.logit
India,electricity,MahanadiR,gas,gas (steam/CT),gas (steam/CT) (recirculating),1975,-10,relative.cost.logit
India,electricity,MahanadiR,gas,gas (steam/CT),gas (steam/CT) (cooling pond),1975,-10,relative.cost.logit
India,electricity,MahanadiR,gas,gas (steam/CT),gas (steam/CT) (dry cooling),1975,-10,relative.cost.logit
India,electricity,MahanadiR,gas,gas (CC),gas (CC) (once through),1975,-10,relative.cost.logit
India,electricity,MahanadiR,gas,gas (CC),gas (CC) (seawater),1975,-10,relative.cost.logit
India,electricity,MahanadiR,gas,gas (CC),gas (CC) (recirculating),1975,-10,relative.cost.logit
India,electricity,MahanadiR,gas,gas (CC),gas (CC) (cooling pond),1975,-10,relative.cost.logit
India,electricity,MahanadiR,gas,gas (CC),gas (CC) (dry cooling),1975,-10,relative.cost.logit
India,electricity,MahanadiR,gas,gas (CC CCS),gas (CC CCS) (once through),1975,-10,relative.cost.logit
India,electricity,MahanadiR,gas,gas (CC CCS),gas (CC CCS) (seawater),1975,-10,relative.cost.logit
India,electricity,MahanadiR,gas,gas (CC CCS),gas (CC CCS) (recirculating),1975,-10,relative.cost.logit
India,electricity,MahanadiR,gas,gas (CC CCS),gas (CC CCS) (dry cooling),1975,-10,relative.cost.logit
India,electricity,GodavariR,gas,gas (steam/CT),gas (steam/CT) (once through),1975,-10,relative.cost.logit
India,electricity,GodavariR,gas,gas (steam/CT),gas (steam/CT) (seawater),1975,-10,relative.cost.logit
India,electricity,GodavariR,gas,gas (steam/CT),gas (steam/CT) (recirculating),1975,-10,relative.cost.logit
India,electricity,GodavariR,gas,gas (steam/CT),gas (steam/CT) (cooling pond),1975,-10,relative.cost.logit
India,electricity,GodavariR,gas,gas (steam/CT),gas (steam/CT) (dry cooling),1975,-10,relative.cost.logit
India,electricity,GodavariR,gas,gas (CC),gas (CC) (once through),1975,-10,relative.cost.logit
India,electricity,GodavariR,gas,gas (CC),gas (CC) (seawater),1975,-10,relative.cost.logit
India,electricity,GodavariR,gas,gas (CC),gas (CC) (recirculating),1975,-10,relative.cost.logit
India,electricity,GodavariR,gas,gas (CC),gas (CC) (cooling pond),1975,-10,relative.cost.logit
India,electricity,GodavariR,gas,gas (CC),gas (CC) (dry cooling),1975,-10,relative.cost.logit
India,electricity,GodavariR,gas,gas (CC CCS),gas (CC CCS) (once through),1975,-10,relative.cost.logit
India,electricity,GodavariR,gas,gas (CC CCS),gas (CC CCS) (seawater),1975,-10,relative.cost.logit
India,electricity,GodavariR,gas,gas (CC CCS),gas (CC CCS) (recirculating),1975,-10,relative.cost.logit
India,electricity,GodavariR,gas,gas (CC CCS),gas (CC CCS) (dry cooling),1975,-10,relative.cost.logit
India,electricity,IndCstNE,gas,gas (steam/CT),gas (steam/CT) (once through),1975,-10,relative.cost.logit
India,electricity,IndCstNE,gas,gas (steam/CT),gas (steam/CT) (seawater),1975,-10,relative.cost.logit
India,electricity,IndCstNE,gas,gas (steam/CT),gas (steam/CT) (recirculating),1975,-10,relative.cost.logit
India,electricity,IndCstNE,gas,gas (steam/CT),gas (steam/CT) (cooling pond),1975,-10,relative.cost.logit
India,electricity,IndCstNE,gas,gas (steam/CT),gas (steam/CT) (dry cooling),1975,-10,relative.cost.logit
India,electricity,IndCstNE,gas,gas (CC),gas (CC) (once through),1975,-10,relative.cost.logit
India,electricity,IndCstNE,gas,gas (CC),gas (CC) (seawater),1975,-10,relative.cost.logit
India,electricity,IndCstNE,gas,gas (CC),gas (CC) (recirculating),1975,-10,relative.cost.logit
India,electricity,IndCstNE,gas,gas (CC),gas (CC) (cooling pond),1975,-10,relative.cost.logit
India,electricity,IndCstNE,gas,gas (CC),gas (CC) (dry cooling),1975,-10,relative.cost.logit
India,electricity,IndCstNE,gas,gas (CC CCS),gas (CC CCS) (once through),1975,-10,relative.cost.logit
India,electricity,IndCstNE,gas,gas (CC CCS),gas (CC CCS) (seawater),1975,-10,relative.cost.logit
India,electricity,IndCstNE,gas,gas (CC CCS),gas (CC CCS) (recirculating),1975,-10,relative.cost.logit
India,electricity,IndCstNE,gas,gas (CC CCS),gas (CC CCS) (dry cooling),1975,-10,relative.cost.logit
India,electricity,IndCstW,gas,gas (steam/CT),gas (steam/CT) (once through),1975,-10,relative.cost.logit
India,electricity,IndCstW,gas,gas (steam/CT),gas (steam/CT) (seawater),1975,-10,relative.cost.logit
India,electricity,IndCstW,gas,gas (steam/CT),gas (steam/CT) (recirculating),1975,-10,relative.cost.logit
India,electricity,IndCstW,gas,gas (steam/CT),gas (steam/CT) (cooling pond),1975,-10,relative.cost.logit
India,electricity,IndCstW,gas,gas (steam/CT),gas (steam/CT) (dry cooling),1975,-10,relative.cost.logit
India,electricity,IndCstW,gas,gas (CC),gas (CC) (once through),1975,-10,relative.cost.logit
India,electricity,IndCstW,gas,gas (CC),gas (CC) (seawater),1975,-10,relative.cost.logit
India,electricity,IndCstW,gas,gas (CC),gas (CC) (recirculating),1975,-10,relative.cost.logit
India,electricity,IndCstW,gas,gas (CC),gas (CC) (cooling pond),1975,-10,relative.cost.logit
India,electricity,IndCstW,gas,gas (CC),gas (CC) (dry cooling),1975,-10,relative.cost.logit
India,electricity,IndCstW,gas,gas (CC CCS),gas (CC CCS) (once through),1975,-10,relative.cost.logit
India,electricity,IndCstW,gas,gas (CC CCS),gas (CC CCS) (seawater),1975,-10,relative.cost.logit
India,electricity,IndCstW,gas,gas (CC CCS),gas (CC CCS) (recirculating),1975,-10,relative.cost.logit
India,electricity,IndCstW,gas,gas (CC CCS),gas (CC CCS) (dry cooling),1975,-10,relative.cost.logit
India,electricity,IrrawaddyR,gas,gas (steam/CT),gas (steam/CT) (once through),1975,-10,relative.cost.logit
India,electricity,IrrawaddyR,gas,gas (steam/CT),gas (steam/CT) (seawater),1975,-10,relative.cost.logit
India,electricity,IrrawaddyR,gas,gas (steam/CT),gas (steam/CT) (recirculating),1975,-10,relative.cost.logit
India,electricity,IrrawaddyR,gas,gas (steam/CT),gas (steam/CT) (cooling pond),1975,-10,relative.cost.logit
India,electricity,IrrawaddyR,gas,gas (steam/CT),gas (steam/CT) (dry cooling),1975,-10,relative.cost.logit
India,electricity,IrrawaddyR,gas,gas (CC),gas (CC) (once through),1975,-10,relative.cost.logit
India,electricity,IrrawaddyR,gas,gas (CC),gas (CC) (seawater),1975,-10,relative.cost.logit
India,electricity,IrrawaddyR,gas,gas (CC),gas (CC) (recirculating),1975,-10,relative.cost.logit
India,electricity,IrrawaddyR,gas,gas (CC),gas (CC) (cooling pond),1975,-10,relative.cost.logit
India,electricity,IrrawaddyR,gas,gas (CC),gas (CC) (dry cooling),1975,-10,relative.cost.logit
India,electricity,IrrawaddyR,gas,gas (CC CCS),gas (CC CCS) (once through),1975,-10,relative.cost.logit
India,electricity,IrrawaddyR,gas,gas (CC CCS),gas (CC CCS) (seawater),1975,-10,relative.cost.logit
India,electricity,IrrawaddyR,gas,gas (CC CCS),gas (CC CCS) (recirculating),1975,-10,relative.cost.logit
India,electricity,IrrawaddyR,gas,gas (CC CCS),gas (CC CCS) (dry cooling),1975,-10,relative.cost.logit
India,electricity,KrishnaR,gas,gas (steam/CT),gas (steam/CT) (once through),1975,-10,relative.cost.logit
India,electricity,KrishnaR,gas,gas (steam/CT),gas (steam/CT) (seawater),1975,-10,relative.cost.logit
India,electricity,KrishnaR,gas,gas (steam/CT),gas (steam/CT) (recirculating),1975,-10,relative.cost.logit
India,electricity,KrishnaR,gas,gas (steam/CT),gas (steam/CT) (cooling pond),1975,-10,relative.cost.logit
India,electricity,KrishnaR,gas,gas (steam/CT),gas (steam/CT) (dry cooling),1975,-10,relative.cost.logit
India,electricity,KrishnaR,gas,gas (CC),gas (CC) (once through),1975,-10,relative.cost.logit
India,electricity,KrishnaR,gas,gas (CC),gas (CC) (seawater),1975,-10,relative.cost.logit
India,electricity,KrishnaR,gas,gas (CC),gas (CC) (recirculating),1975,-10,relative.cost.logit
India,electricity,KrishnaR,gas,gas (CC),gas (CC) (cooling pond),1975,-10,relative.cost.logit
India,electricity,KrishnaR,gas,gas (CC),gas (CC) (dry cooling),1975,-10,relative.cost.logit
India,electricity,KrishnaR,gas,gas (CC CCS),gas (CC CCS) (once through),1975,-10,relative.cost.logit
India,electricity,KrishnaR,gas,gas (CC CCS),gas (CC CCS) (seawater),1975,-10,relative.cost.logit
India,electricity,KrishnaR,gas,gas (CC CCS),gas (CC CCS) (recirculating),1975,-10,relative.cost.logit
India,electricity,KrishnaR,gas,gas (CC CCS),gas (CC CCS) (dry cooling),1975,-10,relative.cost.logit
India,electricity,IndCstE,gas,gas (steam/CT),gas (steam/CT) (once through),1975,-10,relative.cost.logit
India,electricity,IndCstE,gas,gas (steam/CT),gas (steam/CT) (seawater),1975,-10,relative.cost.logit
India,electricity,IndCstE,gas,gas (steam/CT),gas (steam/CT) (recirculating),1975,-10,relative.cost.logit
India,electricity,IndCstE,gas,gas (steam/CT),gas (steam/CT) (cooling pond),1975,-10,relative.cost.logit
India,electricity,IndCstE,gas,gas (steam/CT),gas (steam/CT) (dry cooling),1975,-10,relative.cost.logit
India,electricity,IndCstE,gas,gas (CC),gas (CC) (once through),1975,-10,relative.cost.logit
India,electricity,IndCstE,gas,gas (CC),gas (CC) (seawater),1975,-10,relative.cost.logit
India,electricity,IndCstE,gas,gas (CC),gas (CC) (recirculating),1975,-10,relative.cost.logit
India,electricity,IndCstE,gas,gas (CC),gas (CC) (cooling pond),1975,-10,relative.cost.logit
India,electricity,IndCstE,gas,gas (CC),gas (CC) (dry cooling),1975,-10,relative.cost.logit
India,electricity,IndCstE,gas,gas (CC CCS),gas (CC CCS) (once through),1975,-10,relative.cost.logit
India,electricity,IndCstE,gas,gas (CC CCS),gas (CC CCS) (seawater),1975,-10,relative.cost.logit
India,electricity,IndCstE,gas,gas (CC CCS),gas (CC CCS) (recirculating),1975,-10,relative.cost.logit
India,electricity,IndCstE,gas,gas (CC CCS),gas (CC CCS) (dry cooling),1975,-10,relative.cost.logit
India,electricity,PennarR,gas,gas (steam/CT),gas (steam/CT) (once through),1975,-10,relative.cost.logit
India,electricity,PennarR,gas,gas (steam/CT),gas (steam/CT) (seawater),1975,-10,relative.cost.logit
India,electricity,PennarR,gas,gas (steam/CT),gas (steam/CT) (recirculating),1975,-10,relative.cost.logit
India,electricity,PennarR,gas,gas (steam/CT),gas (steam/CT) (cooling pond),1975,-10,relative.cost.logit
India,electricity,PennarR,gas,gas (steam/CT),gas (steam/CT) (dry cooling),1975,-10,relative.cost.logit
India,electricity,PennarR,gas,gas (CC),gas (CC) (once through),1975,-10,relative.cost.logit
India,electricity,PennarR,gas,gas (CC),gas (CC) (seawater),1975,-10,relative.cost.logit
India,electricity,PennarR,gas,gas (CC),gas (CC) (recirculating),1975,-10,relative.cost.logit
India,electricity,PennarR,gas,gas (CC),gas (CC) (cooling pond),1975,-10,relative.cost.logit
India,electricity,PennarR,gas,gas (CC),gas (CC) (dry cooling),1975,-10,relative.cost.logit
India,electricity,PennarR,gas,gas (CC CCS),gas (CC CCS) (once through),1975,-10,relative.cost.logit
India,electricity,PennarR,gas,gas (CC CCS),gas (CC CCS) (seawater),1975,-10,relative.cost.logit
India,electricity,PennarR,gas,gas (CC CCS),gas (CC CCS) (recirculating),1975,-10,relative.cost.logit
India,electricity,PennarR,gas,gas (CC CCS),gas (CC CCS) (dry cooling),1975,-10,relative.cost.logit
India,electricity,CauveryR,gas,gas (steam/CT),gas (steam/CT) (once through),1975,-10,relative.cost.logit
India,electricity,CauveryR,gas,gas (steam/CT),gas (steam/CT) (seawater),1975,-10,relative.cost.logit
India,electricity,CauveryR,gas,gas (steam/CT),gas (steam/CT) (recirculating),1975,-10,relative.cost.logit
India,electricity,CauveryR,gas,gas (steam/CT),gas (steam/CT) (cooling pond),1975,-10,relative.cost.logit
India,electricity,CauveryR,gas,gas (steam/CT),gas (steam/CT) (dry cooling),1975,-10,relative.cost.logit
India,electricity,CauveryR,gas,gas (CC),gas (CC) (once through),1975,-10,relative.cost.logit
India,electricity,CauveryR,gas,gas (CC),gas (CC) (seawater),1975,-10,relative.cost.logit
India,electricity,CauveryR,gas,gas (CC),gas (CC) (recirculating),1975,-10,relative.cost.logit
India,electricity,CauveryR,gas,gas (CC),gas (CC) (cooling pond),1975,-10,relative.cost.logit
India,electricity,CauveryR,gas,gas (CC),gas (CC) (dry cooling),1975,-10,relative.cost.logit
India,electricity,CauveryR,gas,gas (CC CCS),gas (CC CCS) (once through),1975,-10,relative.cost.logit
India,electricity,CauveryR,gas,gas (CC CCS),gas (CC CCS) (seawater),1975,-10,relative.cost.logit
India,electricity,CauveryR,gas,gas (CC CCS),gas (CC CCS) (recirculating),1975,-10,relative.cost.logit
India,electricity,CauveryR,gas,gas (CC CCS),gas (CC CCS) (dry cooling),1975,-10,relative.cost.logit
India,electricity,IndCstS,gas,gas (steam/CT),gas (steam/CT) (once through),1975,-10,relative.cost.logit
India,electricity,IndCstS,gas,gas (steam/CT),gas (steam/CT) (seawater),1975,-10,relative.cost.logit
India,electricity,IndCstS,gas,gas (steam/CT),gas (steam/CT) (recirculating),1975,-10,relative.cost.logit
India,electricity,IndCstS,gas,gas (steam/CT),gas (steam/CT) (cooling pond),1975,-10,relative.cost.logit
India,electricity,IndCstS,gas,gas (steam/CT),gas (steam/CT) (dry cooling),1975,-10,relative.cost.logit
India,electricity,IndCstS,gas,gas (CC),gas (CC) (once through),1975,-10,relative.cost.logit
India,electricity,IndCstS,gas,gas (CC),gas (CC) (seawater),1975,-10,relative.cost.logit
India,electricity,IndCstS,gas,gas (CC),gas (CC) (recirculating),1975,-10,relative.cost.logit
India,electricity,IndCstS,gas,gas (CC),gas (CC) (cooling pond),1975,-10,relative.cost.logit
India,electricity,IndCstS,gas,gas (CC),gas (CC) (dry cooling),1975,-10,relative.cost.logit
India,electricity,IndCstS,gas,gas (CC CCS),gas (CC CCS) (once through),1975,-10,relative.cost.logit
India,electricity,IndCstS,gas,gas (CC CCS),gas (CC CCS) (seawater),1975,-10,relative.cost.logit
India,electricity,IndCstS,gas,gas (CC CCS),gas (CC CCS) (recirculating),1975,-10,relative.cost.logit
India,electricity,IndCstS,gas,gas (CC CCS),gas (CC CCS) (dry cooling),1975,-10,relative.cost.logit
India,electricity,NarmadaR,gas,gas (steam/CT),gas (steam/CT) (once through),1975,-10,relative.cost.logit
India,electricity,NarmadaR,gas,gas (steam/CT),gas (steam/CT) (seawater),1975,-10,relative.cost.logit
India,electricity,NarmadaR,gas,gas (steam/CT),gas (steam/CT) (recirculating),1975,-10,relative.cost.logit
India,electricity,NarmadaR,gas,gas (steam/CT),gas (steam/CT) (cooling pond),1975,-10,relative.cost.logit
India,electricity,NarmadaR,gas,gas (steam/CT),gas (steam/CT) (dry cooling),1975,-10,relative.cost.logit
India,electricity,NarmadaR,gas,gas (CC),gas (CC) (once through),1975,-10,relative.cost.logit
India,electricity,NarmadaR,gas,gas (CC),gas (CC) (seawater),1975,-10,relative.cost.logit
India,electricity,NarmadaR,gas,gas (CC),gas (CC) (recirculating),1975,-10,relative.cost.logit
India,electricity,NarmadaR,gas,gas (CC),gas (CC) (cooling pond),1975,-10,relative.cost.logit
India,electricity,NarmadaR,gas,gas (CC),gas (CC) (dry cooling),1975,-10,relative.cost.logit
India,electricity,NarmadaR,gas,gas (CC CCS),gas (CC CCS) (once through),1975,-10,relative.cost.logit
India,electricity,NarmadaR,gas,gas (CC CCS),gas (CC CCS) (seawater),1975,-10,relative.cost.logit
India,electricity,NarmadaR,gas,gas (CC CCS),gas (CC CCS) (recirculating),1975,-10,relative.cost.logit
India,electricity,NarmadaR,gas,gas (CC CCS),gas (CC CCS) (dry cooling),1975,-10,relative.cost.logit
India,electricity,IndusR,refined liquids,refined liquids (steam/CT),refined liquids (steam/CT) (once through),1975,-10,relative.cost.logit
India,electricity,IndusR,refined liquids,refined liquids (steam/CT),refined liquids (steam/CT) (seawater),1975,-10,relative.cost.logit
India,electricity,IndusR,refined liquids,refined liquids (steam/CT),refined liquids (steam/CT) (recirculating),1975,-10,relative.cost.logit
India,electricity,IndusR,refined liquids,refined liquids (steam/CT),refined liquids (steam/CT) (cooling pond),1975,-10,relative.cost.logit
India,electricity,IndusR,refined liquids,refined liquids (steam/CT),refined liquids (steam/CT) (dry cooling),1975,-10,relative.cost.logit
India,electricity,IndusR,refined liquids,refined liquids (CC),refined liquids (CC) (once through),1975,-10,relative.cost.logit
India,electricity,IndusR,refined liquids,refined liquids (CC),refined liquids (CC) (seawater),1975,-10,relative.cost.logit
India,electricity,IndusR,refined liquids,refined liquids (CC),refined liquids (CC) (recirculating),1975,-10,relative.cost.logit
India,electricity,IndusR,refined liquids,refined liquids (CC),refined liquids (CC) (dry cooling),1975,-10,relative.cost.logit
India,electricity,IndusR,refined liquids,refined liquids (CC CCS),refined liquids (CC CCS) (once through),1975,-10,relative.cost.logit
India,electricity,IndusR,refined liquids,refined liquids (CC CCS),refined liquids (CC CCS) (seawater),1975,-10,relative.cost.logit
India,electricity,IndusR,refined liquids,refined liquids (CC CCS),refined liquids (CC CCS) (recirculating),1975,-10,relative.cost.logit
India,electricity,IndusR,refined liquids,refined liquids (CC CCS),refined liquids (CC CCS) (dry cooling),1975,-10,relative.cost.logit
India,electricity,SabarmatiR,refined liquids,refined liquids (steam/CT),refined liquids (steam/CT) (once through),1975,-10,relative.cost.logit
India,electricity,SabarmatiR,refined liquids,refined liquids (steam/CT),refined liquids (steam/CT) (seawater),1975,-10,relative.cost.logit
India,electricity,SabarmatiR,refined liquids,refined liquids (steam/CT),refined liquids (steam/CT) (recirculating),1975,-10,relative.cost.logit
India,electricity,SabarmatiR,refined liquids,refined liquids (steam/CT),refined liquids (steam/CT) (cooling pond),1975,-10,relative.cost.logit
India,electricity,SabarmatiR,refined liquids,refined liquids (steam/CT),refined liquids (steam/CT) (dry cooling),1975,-10,relative.cost.logit
India,electricity,SabarmatiR,refined liquids,refined liquids (CC),refined liquids (CC) (once through),1975,-10,relative.cost.logit
India,electricity,SabarmatiR,refined liquids,refined liquids (CC),refined liquids (CC) (seawater),1975,-10,relative.cost.logit
India,electricity,SabarmatiR,refined liquids,refined liquids (CC),refined liquids (CC) (recirculating),1975,-10,relative.cost.logit
India,electricity,SabarmatiR,refined liquids,refined liquids (CC),refined liquids (CC) (dry cooling),1975,-10,relative.cost.logit
India,electricity,SabarmatiR,refined liquids,refined liquids (CC CCS),refined liquids (CC CCS) (once through),1975,-10,relative.cost.logit
India,electricity,SabarmatiR,refined liquids,refined liquids (CC CCS),refined liquids (CC CCS) (seawater),1975,-10,relative.cost.logit
India,electricity,SabarmatiR,refined liquids,refined liquids (CC CCS),refined liquids (CC CCS) (recirculating),1975,-10,relative.cost.logit
India,electricity,SabarmatiR,refined liquids,refined liquids (CC CCS),refined liquids (CC CCS) (dry cooling),1975,-10,relative.cost.logit
India,electricity,GangesR,refined liquids,refined liquids (steam/CT),refined liquids (steam/CT) (once through),1975,-10,relative.cost.logit
India,electricity,GangesR,refined liquids,refined liquids (steam/CT),refined liquids (steam/CT) (seawater),1975,-10,relative.cost.logit
India,electricity,GangesR,refined liquids,refined liquids (steam/CT),refined liquids (steam/CT) (recirculating),1975,-10,relative.cost.logit
India,electricity,GangesR,refined liquids,refined liquids (steam/CT),refined liquids (steam/CT) (cooling pond),1975,-10,relative.cost.logit
India,electricity,GangesR,refined liquids,refined liquids (steam/CT),refined liquids (steam/CT) (dry cooling),1975,-10,relative.cost.logit
India,electricity,GangesR,refined liquids,refined liquids (CC),refined liquids (CC) (once through),1975,-10,relative.cost.logit
India,electricity,GangesR,refined liquids,refined liquids (CC),refined liquids (CC) (seawater),1975,-10,relative.cost.logit
India,electricity,GangesR,refined liquids,refined liquids (CC),refined liquids (CC) (recirculating),1975,-10,relative.cost.logit
India,electricity,GangesR,refined liquids,refined liquids (CC),refined liquids (CC) (dry cooling),1975,-10,relative.cost.logit
India,electricity,GangesR,refined liquids,refined liquids (CC CCS),refined liquids (CC CCS) (once through),1975,-10,relative.cost.logit
India,electricity,GangesR,refined liquids,refined liquids (CC CCS),refined liquids (CC CCS) (seawater),1975,-10,relative.cost.logit
India,electricity,GangesR,refined liquids,refined liquids (CC CCS),refined liquids (CC CCS) (recirculating),1975,-10,relative.cost.logit
India,electricity,GangesR,refined liquids,refined liquids (CC CCS),refined liquids (CC CCS) (dry cooling),1975,-10,relative.cost.logit
India,electricity,MahiR,refined liquids,refined liquids (steam/CT),refined liquids (steam/CT) (once through),1975,-10,relative.cost.logit
India,electricity,MahiR,refined liquids,refined liquids (steam/CT),refined liquids (steam/CT) (seawater),1975,-10,relative.cost.logit
